mlbamid,steamerid,firstname,lastname,Team,position,bats,p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,BaseRunning,UZR,R,RBI,BABIP,wRAA,DEF_adj
656852,sa829440,Austin,Pfeiffer,BAL,3b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,26,0.26,0.2,1,0,0.024,0.024,0.3364,0.008,0.0092,0.0063,0.0075,0.9542,0.1442,0.1123,0.0173,0.0015,0.0131,0.151115,0.177313,0.213467,0.172229,0.24083,0.0129,0.0073,-0.0006,0.001,0.0004,0,0.0639,0.0667,0.2141457,-0.12,0.003333333333
657689,sa829602,Jamill,Moquete,BAL,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,25,0.29,0.2,1,0,0.055,0.055,0.3129,0.01,0.0092,0.0063,0.0075,0.9212,0.1611,0.1128,0.0219,0.002,0.0244,0.174813,0.227476,0.282452,0.225146,0.29347,0.0166,0.0096,-0.0008,0.001,0.0002,0,0.0855,0.0874,0.23114643,-0.077,-0.005333333333
657704,sa829847,TJ,Olesczuk,BAL,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,25,0.46,0.2,1,0,0.042,0.042,0.2611,0.01,0.0092,0.0063,0.0075,0.9342,0.1835,0.1357,0.0301,0.0027,0.0149,0.196479,0.237048,0.282629,0.228698,0.28378,0.0171,0.0101,-0.0009,0.001,0.0001,0,0.0828,0.0812,0.25326724,-0.074,-0.005333333333
655997,sa830204,Jomar,Reyes,BAL,3b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,20,0.64,0.2,1,0.001,0.035,0.036,0.24,0.008,0.0092,0.0063,0.0075,0.9422,0.1956,0.147,0.0303,0.0028,0.0156,0.207615,0.241136,0.295224,0.234058,0.28825,0.0073,0.0041,-0.0004,0.001,0.0006,0,0.084,0.0847,0.25932863,-0.069,0.003333333333
657194,sa831851,Austin,Anderson,BAL,3b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,21,0.37,0.2,1,0,0.037,0.037,0.2314,0.008,0.0092,0.0063,0.0075,0.9412,0.1851,0.1421,0.0247,0.0026,0.0158,0.196702,0.231598,0.278603,0.22397,0.26941,0.0119,0.0067,-0.0006,0.001,0.0004,0,0.0811,0.0817,0.24133999,-0.078,0.003333333333
658675,sa832558,Derek,Peterson,BAL,3b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,26,0.36,0.2,1,0,0.046,0.046,0.2608,0.007,0.0092,0.0063,0.0075,0.9332,0.1774,0.133,0.0269,0.0026,0.0149,0.19008,0.231848,0.272442,0.222532,0.27408,0.0137,0.0078,-0.0007,0.001,0.0003,0,0.0808,0.0792,0.2443609,-0.079,0.003333333333
656751,sa829715,Kirvin,Moesquit,BAL,2b,B,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,22,0.34,0.2,1,0,0.035,0.035,0.2503,0.009,0.0092,0.0063,0.0075,0.9422,0.162,0.1363,0.0191,0.0021,0.0045,0.172043,0.207409,0.21117,0.187724,0.22526,0.0216,0.0122,-0.0009,0.001,0.0001,0,0.0661,0.0602,0.22665132,-0.107,0.003333333333
657692,sa829454,Bryan,Muniz,HOU,1B,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,24,0.65,0.2,1,0,0.0485,0.0485,0.218,0.011,0.0092,0.0063,0.0075,0.9267,0.193,0.1429,0.0296,0.0033,0.0171,0.208201,0.25405,0.302747,0.244932,0.28496,0.0071,0.0041,-0.0005,0.001,0.0005,0,0.0881,0.0881,0.25160921,-0.06,-0.01666666667
656698,sa829535,Dexture,Mccall,HOU,1B,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,23,0.57,0.2,1,0.001,0.0475,0.0485,0.2486,0.007,0.0092,0.0063,0.0075,0.9307,0.1913,0.1438,0.0261,0.0027,0.0186,0.205519,0.248343,0.299426,0.240113,0.29395,0.006,0.0034,-0.0004,0.001,0.0006,0,0.0866,0.0884,0.25737705,-0.064,-0.01666666667
657684,sa829616,Edwin,Medina,HOU,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,24,0.27,0.2,1,0,0.0606,0.0606,0.2885,0.008,0.0092,0.0063,0.0075,0.9176,0.1694,0.1253,0.026,0.0029,0.0152,0.184657,0.239585,0.268942,0.226589,0.28215,0.0297,0.0158,-0.0008,0.001,0.0002,0,0.0836,0.0791,0.24814934,-0.075,-0.005333333333
657608,sa829832,Alex,Hernandez,HOU,2b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,25,0.34,0.2,1,0,0.0586,0.0586,0.2249,0.008,0.0092,0.0063,0.0075,0.9196,0.1608,0.1283,0.0222,0.0022,0.008,0.17476,0.228767,0.229891,0.207413,0.23007,0.0177,0.01,-0.0008,0.001,0.0002,0,0.0741,0.067,0.22010948,-0.091,0.003333333333
658137,sa830142,Jose,Benjamin,HOU,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,21,0.32,0.2,1,0,0.0344,0.0344,0.2894,0.01,0.0092,0.0063,0.0075,0.9419,0.1548,0.1211,0.0198,0.0022,0.0116,0.164335,0.200402,0.227106,0.190007,0.24193,0.0227,0.0134,-0.0012,0.001,-0.0002,0,0.0696,0.0693,0.22085133,-0.106,-0.005333333333
658643,sa831745,Orlando,Marquez,HOU,C,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,21,0.26,0.2,1,0,0.0404,0.0404,0.2849,0.009,0.0092,0.0063,0.0075,0.9368,0.1442,0.1097,0.0193,0.0022,0.013,0.153952,0.194873,0.220861,0.185535,0.23002,0.0144,0.0081,-0.0006,0.001,0.0004,0,0.0689,0.069,0.2029703,-0.109,0.01666666667
658651,sa831806,Angel,De Leon,HOU,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,21,0.32,0.2,1,0.001,0.0445,0.0455,0.3469,0.008,0.0092,0.0063,0.0075,0.9328,0.1402,0.1064,0.0177,0.0026,0.0135,0.150311,0.194898,0.21825,0.184519,0.25038,0.0143,0.0083,-0.0007,0.001,0.0003,0,0.0685,0.0681,0.21848595,-0.11,-0.005333333333
658652,sa831986,Oscar,Campos,HOU,C,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,20,0.23,0.2,1,0,0.0303,0.0303,0.2199,0.009,0.0092,0.0063,0.0075,0.9469,0.1594,0.1286,0.0193,0.0024,0.0092,0.168417,0.200051,0.222851,0.187723,0.21884,0.0137,0.0078,-0.0007,0.001,0.0003,0,0.0678,0.0675,0.20708672,-0.107,0.01666666667
656030,sa833000,Reiny,Beltre,HOU,3b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,20,0.31,0.2,1,0,0.0384,0.0384,0.2814,0.01,0.0092,0.0063,0.0075,0.9378,0.1581,0.1238,0.0196,0.0023,0.0124,0.168665,0.207889,0.234237,0.196718,0.24638,0.0119,0.0068,-0.0006,0.001,0.0004,0,0.0713,0.0712,0.22363776,-0.1,0.003333333333
658069,sa829934,Josh,Fuentes,COL,3b,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,24,0.64,0.2,1,0.001,0.0376,0.0386,0.2023,0.013,0.0092,0.0061,0.0074,0.9349,0.2255,0.166,0.0364,0.004,0.0191,0.241276,0.278884,0.350194,0.273127,0.3219,0.0108,0.0071,-0.001,0.001,0,0,0.0911,0.097,0.28630878,-0.037,0.003333333333
650402,sa830372,Gleyber,Torres,CHN,SS,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0.01,20,0.71,0.2,1,0.001,0.0664,0.0674,0.2313,0.006,0.0092,0.0061,0.0074,0.9131,0.2065,0.153,0.0327,0.0049,0.0159,0.226143,0.281606,0.324811,0.266724,0.31478,0.0294,0.0201,-0.0026,0.001,-0.0016,0,0.0889,0.0896,0.28308332,-0.042,0.01
650391,sa830373,Eloy,Jimenez,CHN,OF,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,20,0.61,0.2,1,0.002,0.0378,0.0398,0.2437,0.007,0.0092,0.0061,0.0074,0.9397,0.2078,0.1473,0.033,0.0025,0.025,0.221184,0.256203,0.341554,0.257945,0.32285,0.0111,0.007,-0.0009,0.001,0.0001,0,0.0894,0.101,0.26945755,-0.05,-0.005333333333
655316,sa830359,Andruw,Monasterio,CHN,SS,B,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0.01,20,0.42,0.2,1,0.001,0.0337,0.0347,0.2159,0.009,0.0092,0.0061,0.0074,0.9428,0.1784,0.1448,0.024,0.0029,0.0067,0.189259,0.223502,0.242168,0.206257,0.24076,0.0195,0.0121,-0.0013,0.001,-0.0003,0,0.0673,0.0686,0.23598131,-0.092,0.01
664159,sa858802,Donnie,Dewees,CHN,OF,L,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.64,0.2,1,0.001,0.0409,0.0419,0.2031,0.008,0.0092,0.0061,0.0074,0.9366,0.2114,0.1623,0.0303,0.0068,0.0121,0.225693,0.262854,0.311121,0.2508,0.29312,0.0274,0.0162,-0.0014,0.001,-0.0004,0,0.083,0.0857,0.27346323,-0.055,-0.005333333333
664057,sa857750,Andrew,Stevenson,WAS,OF,L,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.69,0.2,1,0,0.0557,0.0557,0.1857,0.006,0.0092,0.0061,0.0074,0.9248,0.2441,0.1853,0.0392,0.0083,0.0113,0.263952,0.307661,0.360897,0.291739,0.33439,0.0451,0.0264,-0.0021,0.001,-0.0011,0,0.0952,0.0944,0.31664853,-0.022,-0.005333333333
656575,sa829465,Todd,Isaacs,CLE,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,21,0.29,0.2,1,0,0.0278,0.0278,0.325,0.009,0.0092,0.0063,0.0075,0.9495,0.158,0.1222,0.0187,0.0016,0.0155,0.166329,0.19591,0.238237,0.191015,0.26286,0.0214,0.0119,-0.0008,0.001,0.0002,0,0.0705,0.0753,0.23114355,-0.105,-0.005333333333
656293,sa829534,Jodd,Carter,CLE,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,20,0.46,0.2,1,0,0.0496,0.0496,0.2771,0.009,0.0092,0.0063,0.0075,0.9277,0.1821,0.1361,0.0298,0.0019,0.0143,0.196371,0.242252,0.278837,0.230544,0.28955,0.0116,0.0066,-0.0006,0.001,0.0004,0,0.0821,0.0819,0.26063995,-0.072,-0.005333333333
642217,sa829583,Nathan,Winfrey,CLE,3b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,22,0.48,0.2,1,0,0.0486,0.0486,0.3604,0.011,0.0092,0.0063,0.0075,0.9266,0.1412,0.1088,0.0217,0.0015,0.0092,0.152331,0.202001,0.208769,0.185993,0.2531,0.0086,0.0049,-0.0005,0.001,0.0005,0,0.0664,0.0637,0.23383525,-0.109,0.003333333333
644374,sa830276,Yu-Cheng,Chang,CLE,SS,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,21,0.68,0.2,1,0,0.0486,0.0486,0.2715,0.01,0.0092,0.0063,0.0075,0.9276,0.1926,0.1376,0.034,0.0041,0.0169,0.207631,0.252771,0.307728,0.245837,0.31017,0.0146,0.0086,-0.0008,0.001,0.0002,0,0.0884,0.0896,0.27168703,-0.06,0.01
644375,sa830277,Li-Jen,Chu,CLE,C,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,23,0.32,0.2,1,0,0.0357,0.0357,0.2679,0.009,0.0092,0.0063,0.0075,0.9415,0.1681,0.1262,0.0272,0.0019,0.0129,0.178491,0.214087,0.252276,0.205789,0.25735,0.0116,0.0066,-0.0006,0.001,0.0004,0,0.0743,0.0764,0.23226579,-0.093,0.01666666667
641468,sa857219,Gavin,Collins,CLE,3b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,21,0.27,0.2,1,0,0.0397,0.0397,0.2405,0.008,0.0092,0.0063,0.0075,0.9386,0.1608,0.1293,0.0206,0.0016,0.0093,0.171307,0.209754,0.22638,0.194735,0.22969,0.0105,0.0059,-0.0005,0.001,0.0005,0,0.0692,0.0687,0.21757863,-0.102,0.003333333333
650489,sa830274,Willi,Castro,CLE,SS,B,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,20,0.61,0.2,1,0.001,0.0238,0.0248,0.1981,0.007,0.0092,0.0063,0.0075,0.9544,0.2017,0.1579,0.0303,0.0044,0.0092,0.211352,0.234987,0.281057,0.2247,0.26654,0.029,0.0175,-0.0016,0.001,-0.0006,0,0.0793,0.0805,0.25510204,-0.077,0.01
664088,sa858026,Connor,Marabell,CLE,OF,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.61,0.2,1,0.001,0.0377,0.0387,0.1669,0.006,0.0092,0.0063,0.0075,0.9416,0.2166,0.1603,0.0394,0.0029,0.014,0.230013,0.26289,0.322671,0.254635,0.28712,0.0177,0.01,-0.0008,0.001,0.0002,0,0.0903,0.0921,0.2637334,-0.052,-0.005333333333
600353,sa829478,Tripp,Martin,TEX,3b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,25,0.6,0.2,1,0,0.0418,0.0418,0.3765,0.013,0.0092,0.0063,0.0075,0.9314,0.1502,0.1,0.0255,0.0017,0.023,0.161253,0.206294,0.266355,0.208039,0.30361,0.0096,0.0055,-0.0005,0.001,0.0005,0,0.0788,0.0846,0.23581758,-0.091,0.003333333333
650988,sa830208,Yeltsin,Gudino,TOR,SS,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,20,0.38,0.2,1,0.001,0.0397,0.0407,0.2496,0.008,0.0092,0.0063,0.0075,0.9375,0.1467,0.1208,0.0194,0.0021,0.0044,0.15652,0.196679,0.195783,0.176847,0.20695,0.0107,0.0061,-0.0006,0.001,0.0004,0,0.0626,0.0581,0.20593343,-0.116,0.01
658668,sa832015,Edward,Olivares,TOR,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,21,0.21,0.2,1,0,0.0347,0.0347,0.2817,0.012,0.0092,0.0063,0.0075,0.9395,0.1557,0.1184,0.0203,0.0022,0.0147,0.165677,0.203669,0.23905,0.196224,0.24678,0.0196,0.0111,-0.0008,0.001,0.0002,0,0.0726,0.074,0.21672302,-0.1,-0.005333333333
664083,sa857726,Ryan,Hissey,TOR,C,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,23,0.56,0.2,1,0.001,0.0437,0.0447,0.2559,0.009,0.0092,0.0063,0.0075,0.9326,0.172,0.1315,0.0275,0.0025,0.0105,0.184404,0.227064,0.252913,0.212834,0.25806,0.0102,0.0057,-0.0005,0.001,0.0005,0,0.0759,0.0734,0.23972094,-0.087,0.01666666667
663425,sa858215,John,La Prise,TOR,2b,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,23,0.43,0.2,1,0,0.0447,0.0447,0.29,0.009,0.0092,0.0063,0.0075,0.9326,0.1777,0.1383,0.0318,0.0023,0.0053,0.190516,0.232794,0.246566,0.213867,0.27262,0.0146,0.0083,-0.0007,0.001,0.0003,0,0.0739,0.0679,0.26736973,-0.086,0.003333333333
626925,sa830224,Zach,Shepherd,DET,3b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,21,0.65,0.2,1,0,0.0723,0.0723,0.3366,0.007,0.0092,0.0063,0.0075,0.9069,0.1653,0.112,0.0281,0.0026,0.0225,0.182196,0.246096,0.29348,0.239247,0.32041,0.0071,0.0041,-0.0005,0.001,0.0005,0,0.0886,0.0883,0.25715829,-0.065,0.003333333333
658195,sa830334,Giancarlo,Brugnoni,DET,1B,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,26,0.26,0.2,1,0,0.0456,0.0456,0.336,0.009,0.0092,0.0063,0.0075,0.9317,0.1597,0.1125,0.0208,0.0029,0.0235,0.171476,0.215679,0.275792,0.215924,0.29649,0.0143,0.0081,-0.0007,0.001,0.0003,0,0.0816,0.0868,0.23494911,-0.084,-0.01666666667
621514,sa858826,Christin,Stewart,DET,OF,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.68,0.2,1,0,0.0852,0.0852,0.2628,0.013,0.0092,0.0063,0.0075,0.888,0.2157,0.1333,0.0382,0.0049,0.0393,0.242938,0.315913,0.429747,0.321646,0.4021,0.0095,0.0055,-0.0006,0.001,0.0004,0,0.121,0.1257,0.29726997,0.003,-0.005333333333
650728,sa830227,Leonardo,Molina,NYA,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,19,0.42,0.2,1,0,0.0403,0.0403,0.2837,0.007,0.0092,0.0063,0.0075,0.939,0.1635,0.1239,0.0219,0.0025,0.0152,0.174054,0.212015,0.251177,0.20459,0.26013,0.0167,0.0098,-0.0009,0.001,0.0001,0,0.0743,0.076,0.22899938,-0.094,-0.005333333333
659003,sa836204,Billy,Fleming,NYA,2b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,24,0.57,0.2,1,0,0.0604,0.0604,0.1986,0.009,0.0092,0.0063,0.0075,0.9168,0.2311,0.1684,0.0474,0.0031,0.0121,0.252083,0.302399,0.350298,0.286136,0.32874,0.0089,0.0051,-0.0006,0.001,0.0004,0,0.0977,0.092,0.30689462,-0.026,0.003333333333
664060,sa857840,Kyle,Holder,NYA,SS,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,23,0.54,0.2,1,0.001,0.0282,0.0292,0.177,0.007,0.0092,0.0063,0.0075,0.95,0.1947,0.1617,0.0254,0.0022,0.0053,0.20499,0.232385,0.253286,0.213923,0.24301,0.0153,0.0089,-0.0008,0.001,0.0002,0,0.0726,0.0703,0.24432405,-0.086,0.01
657590,sa829728,Brandon,Gildea,LAA,C,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,24,0.27,0.2,1,0,0.032,0.032,0.2668,0.009,0.0092,0.0063,0.0075,0.9452,0.1564,0.1233,0.0207,0.0022,0.0102,0.165465,0.198646,0.224352,0.187734,0.23281,0.0143,0.0082,-0.0007,0.001,0.0003,0,0.0665,0.0679,0.21636821,-0.107,0.01666666667
650660,sa830300,Franklin,Torres,LAA,2b,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,20,0.26,0.2,1,0,0.0339,0.0339,0.2454,0.008,0.0092,0.0063,0.0075,0.9443,0.1565,0.1315,0.0187,0.0018,0.0046,0.165726,0.199683,0.203785,0.180978,0.21552,0.0173,0.0099,-0.0008,0.001,0.0002,0,0.0622,0.0599,0.21644343,-0.113,0.003333333333
642114,sa830497,Michael,Strentz,LAA,C,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,25,0.58,0.2,1,0,0.0592,0.0592,0.306,0.008,0.0092,0.0063,0.0075,0.9191,0.1899,0.1318,0.0343,0.006,0.0178,0.206603,0.258655,0.315135,0.251823,0.33212,0.0119,0.0069,-0.0007,0.001,0.0003,0,0.0892,0.0895,0.285501,-0.055,0.01666666667
660168,sa857538,Roberto,Baldoquin,LAA,SS,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0.2,0,0,0,0,0,0,0.01,23,0.54,0.2,1,0,0.0398,0.0398,0.2484,0.009,0.0092,0.0063,0.0075,0.9375,0.1746,0.1421,0.0256,0.0023,0.0045,0.186281,0.224798,0.233103,0.204665,0.24587,0.0144,0.0086,-0.0009,0.001,0.0001,0,0.0689,0.0652,0.24577373,-0.094,0.01
666923,sa857717,Zach,Gibbons,LAA,OF,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,23,0.24,0.2,1,0,0.0407,0.0407,0.2177,0.009,0.0092,0.0063,0.0075,0.9365,0.1674,0.1335,0.0199,0.0019,0.0121,0.178791,0.218533,0.242928,0.205266,0.2356,0.0229,0.0133,-0.0011,0.001,-0.0001,0,0.0729,0.0731,0.21744609,-0.093,-0.005333333333
641807,sa857730,Brennon,Lund,LAA,OF,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,22,0.36,0.2,1,0,0.0368,0.0368,0.2284,0.008,0.0092,0.0063,0.0075,0.9414,0.1813,0.1429,0.0242,0.0025,0.0117,0.192689,0.227668,0.261062,0.215707,0.25685,0.0214,0.0119,-0.0008,0.001,0.0002,0,0.0757,0.0763,0.23927765,-0.084,-0.005333333333
664858,sa858055,Brendon,Sanger,LAA,2b,L,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0.003333,23,0.58,0.2,1,0.001,0.0562,0.0572,0.2083,0.009,0.0092,0.0063,0.0075,0.92,0.1714,0.1357,0.0263,0.0023,0.0071,0.186346,0.239176,0.243203,0.216724,0.23857,0.0125,0.0073,-0.0007,0.001,0.0003,0,0.0745,0.0688,0.23072602,-0.084,0.003333333333
657555,sa829608,Scott,De Jong,LAN,1B,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0.2,0,0,0,0,0,0,0,0,0,-0.016667,24,0.26,0.2,1,0,0.0363,0.0363,0.3166,0.009,0.0092,0.0061,0.0074,0.9412,0.1549,0.1158,0.0201,0.0017,0.0173,0.164566,0.201406,0.244724,0.196937,0.26283,0.0102,0.0063,-0.0007,0.001,0.0003,0,0.0674,0.0747,0.22384903,-0.1,-0.01666666667
656847,sa829712,DJ,Peters,LAN,OF,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,21,0.28,0.2,1,0.001,0.043,0.044,0.2934,0.009,0.0092,0.0061,0.0074,0.9335,0.1516,0.1179,0.0189,0.0015,0.0133,0.162469,0.205897,0.228705,0.193774,0.24403,0.01,0.0062,-0.0007,0.001,0.0003,0,0.0651,0.0686,0.21807001,-0.102,-0.005333333333
650622,sa830280,Alberto,Estrella,LAN,3b,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0.2,0,0,0,0,0,0,0,0.003333,20,0.25,0.2,1,0.001,0.0334,0.0344,0.374,0.009,0.0092,0.0061,0.0074,0.9431,0.1308,0.1007,0.0158,0.0014,0.013,0.138756,0.175349,0.19965,0.167098,0.23957,0.0089,0.0055,-0.0006,0.001,0.0004,0,0.0573,0.0625,0.20905058,-0.125,0.003333333333
658671,sa832300,Felix,Osorio,LAN,OF,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,20,0.32,0.2,1,0,0.0372,0.0372,0.2587,0.009,0.0092,0.0061,0.0074,0.9402,0.1537,0.1181,0.0199,0.0015,0.0142,0.163495,0.201196,0.233082,0.192769,0.23382,0.0112,0.0071,-0.0009,0.001,0.0001,0,0.0653,0.0707,0.20675856,-0.103,-0.005333333333
656084,sa834318,Federico,Celli,LAN,OF,R,0.1,0.1,0.05,0.05,0.05,0.1,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.005333,22,0.31,0.2,1,0,0.0382,0.0382,0.3248,0.008,0.0092,0.0061,0.0074,0.9403,0.1658,0.1234,0.0253,0.0025,0.0146,0.176409,0.213376,0.255369,0.206653,0.28143,0.0102,0.0064,-0.0008,0.001,0.0002,0,0.0689,0.0744,0.24856157,-0.092,-0.005333333333
596080,sa829498,Alex,Real,MIN,DH,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0,0,0,0,0,0,0,0,0.2,0,0,-0.023333,24,0.49,0.2,1,0.003,0.0377,0.0407,0.2182,0.008,0.0092,0.0063,0.0075,0.9376,0.2028,0.1483,0.0305,0.0027,0.0212,0.216276,0.253016,0.322656,0.249293,0.29913,0.009,0.0052,-0.0006,0.001,0.0004,0,0.0887,0.0938,0.25733314,-0.057,-0.02333333333
657584,sa829501,Kevin,Garcia,MIN,C,R,0.05,0.1,0.05,0.05,0.05,0.1,0.15,0.2,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0.016667,24,0.43,0.2,1,0.001,0.0386,0.0396,0.2207,0.01,0.0092,0.0063,0.0075,0.9366,0.1885,0.1462,0.0301,0.002,0.0102,0.201376,0.239754,0.270558,0.225115,0.26479,0.0105,0.0059,-0.0006,0.001,0.0004,0,0.077,0.0756,0.25,-0.077,0.01666666667
